Store,Category,Item,Early Bird,Rebate,Price
AAFES,Cameras >> Digital Cameras,Nikon Coolpix 26361 20.1MP Digital Camera (Silver),,,$89.95
AAFES,Cameras >> Digital Cameras,Sony CSC Alpha 16.1 MP 1080p HD,,,$379.95
AAFES,Cameras >> DSLR,Canon EOS Rebel DSLR 12.2MP DSLR Camera w/ 18-55M Lens,,,$399.95
AAFES,Cameras >> DSLR,Nikon D3200 DSLR Camera w/ 18-55mm VR Lens & 55-200mm 2 Lens Kit,,,$499.95
AAFES,Cellphones >> Android,Samsung Galaxy S4 AT&T Smartphone w/ 2-yr. Service Agreement (Black),,,$49.99
AAFES,Cellphones >> Android,Samsung Galaxy S4 AT&T Smartphone w/ 2-yr. Service Agreement (White),,,$49.99
AAFES,Cellphones >> Android,Samsung Galaxy S4 Verizon Smartphone w/ 2-yr. Service Agreement (Black),,,$49.99
AAFES,Cellphones >> Android,Samsung Galaxy S4 Verizon Smartphone w/ 2-yr. Service Agreement (White),,,$49.99
AAFES,Computer Accessories >> Digital Media,PNY High-Performance 16GB Class 10 SDHC Memory Card,,,$19.95
AAFES,Computer Accessories >> Digital Media,PNY High-Performance 32GB Class 10 SDHC Memory Card,,,$17.95
AAFES,Computer Accessories >> Digital Media,SanDisk Cruzer 32GB USB Flash Drive,,,$15.99
AAFES,Computer Accessories >> Mouse,Logitech Wireless Desktop Keyboard + Mouse (MK320),,,$19.95
AAFES,Computer Accessories >> Printers,HP Deskjet e-All-in-one Printer (3510),,,$29.99
AAFES,Computer Accessories >> Software,Dragon Naturally Speaking Basics 12 (PC),,,$24.95
AAFES,Computer Accessories >> Software,Dragon Naturally Speaking Home 12 (PC),,,$44.95
AAFES,Computer Accessories >> Software,Dragon Naturally Speaking Premium 12 (PC),,,$94.95
AAFES,Computer Accessories >> Software,Instant Immersion 2 Language Software German Level 1-3 (PC),,,$14.95
AAFES,Computer Accessories >> Software,Instant Immersion 2 Language Software Japanese Level 1-3 (PC),,,$14.95
AAFES,Computer Accessories >> Software,Instant Immersion 2 Language Software Spanish Level 1-3 (PC),,,$14.95
AAFES,Computer Accessories >> Software,McAfee Total Protection 2014 (3-PC),,,$9.95
AAFES,Computer Accessories >> Software,Norton 360 V. 7 Anti-Virus Software (3-PC),,,$29.99
AAFES,Computer Accessories >> Software,PaintShop Pro X6 (PC),,,$29.99
AAFES,Computer Accessories >> Software,PDF Converter Professional 8 (PC),,,$34.95
AAFES,Computer Accessories >> Speakers,Cyber Acoustics Computer Speakers (CA-2014),,,$24.95
AAFES,Computer Components >> Cases,Targus Max Pro Case for iPad (3rd & 4th-Gen),,,$24.99
AAFES,Computer Components >> Cases,Targus Safe Port Rugged Case for iPad (3rd & 4th-Gen),,,$19.99
AAFES,Computer Components >> Cases,Targus Safe Port Rugged Case for iPad Mini (Black),,,$19.99
AAFES,Computer Components >> Hard Drives,Seagate Backup Plus 1TB Portable Hard Drive (STBU1000100),,,$69.99
AAFES,Computers >> Laptops,"HP 15.6"" Notebook w/ AMD E300, 4GB RAM, 500GB HDD, Win8 (2000-2D99NR)",,,$199.00
AAFES,Desktops,"HP Pavilion 23"" All-in-One Desktop w/AMD Quad-Core A6-5200, 4GB RAM, 500GB HDD (23-B390)",,,$499.00
AAFES,Electronics,iLive Wireless Bluetooth Soundbar,,,$49.99
AAFES,Electronics,LumiSource SPDR BoomChair,,,$48.99
AAFES,Electronics,Patrionics Swivel HDMI 1.5-ft. Audio Cable,,,$5.95
AAFES,Electronics >> Accessories,Emerge Retractable Stylus (Assorted),,,$3.99
AAFES,Electronics >> Accessories,iHome Executive Kit iPad Bundle,,,$14.99
AAFES,Electronics >> Accessories,iHome Executive Kit iPad Mini Bundle,,,$12.99
AAFES,Electronics >> GPS,TomTom World Traveler Edition GPS,,,$99.95
AAFES,Electronics >> Headphones,Acoustic Noise Canceling Headphones,,,$29.99
AAFES,Electronics >> Headphones,Beats by Dr. Dre Beats Pill Portable Bluetooth Speaker (White),,,10% OFF
AAFES,Electronics >> Headphones,Beats by Dr. Dre Products (Assorted),,,10% OFF
AAFES,Electronics >> Headphones,Beats by Dr. Dre Solo HD On-Ear Headphones (Black),,,10% OFF
AAFES,Electronics >> Headphones,Beats by Dr. Dre Studio 2.0 Headphones (Red),,,10% OFF
AAFES,Electronics >> Headphones,Bose AE2w Bluetooth Headphones,,,$229.95
AAFES,Electronics >> Headphones,Bose MIE2i Mobile Headset,,,$96.95
AAFES,Electronics >> Headphones,Bose OE2 Audio Headphones (Black),,,$94.95
AAFES,Electronics >> Headphones,Bose OE2 Audio Headphones (White),,,$94.95
AAFES,Electronics >> Headphones,Sony X Headphones,,,$79.99
AAFES,Electronics >> Headphones,Yurbuds Female Inspire Performance-Fit Earphones (Aqua),,,50% OFF
AAFES,Electronics >> Headphones,Yurbuds Female Inspire Performance-Fit Earphones (Purple),,,50% OFF
AAFES,Electronics >> Headphones,Yurbuds Ironman Athletic Armband Universal,,,50% OFF
AAFES,Electronics >> Headphones,Yurbuds Ironman Focus Behind The Ear Earphones,,,50% OFF
AAFES,Electronics >> Headphones,Yurbuds Ironman Inspire Performance-Fit Earphones (Black),,,50% OFF
AAFES,Electronics >> Headphones,Yurbuds Ironman Inspire Pro Performance-Fit Earphones (Red),,,50% OFF
AAFES,Electronics >> Headphones,Yurbuds Sport Headphones (Assorted Styles & Colors),,,50% OFF
AAFES,Electronics >> Portable Speakers,iHome SDI Dual Alarm Clock,,,$49.99
AAFES,Electronics >> Tablets,HP 7" Slate Tablet w/ ARM A9 Dual-Core 1.6GHz 1GB Storage (X256X),,,$89.00
AAFES,Electronics >> Tablets,Microsoft 10" 32GB Storage 720p HD Surface RT Tablet Bundle w/ Touch Cover (9HR00001),,,$249.00
AAFES,Electronics >> Tablets,"Samsung 7"" Galaxy 3 Tablet w/ 1.2GHz Dual Core Processor, 8GB Storage (SM-T210RZWYXAR)(White)",,,$169.00
AAFES,Food,Aquafina 24-pk. Water Bottles (16.9-oz.),,,3 FOR $10
AAFES,Food,Hershey's 5-lb. Milk Chocolate Bar,,,$29.99
AAFES,Food,Lindt Gold Bear w/ The Purchase of Any 2 Regular Priced Lindt Products $3.99 or More,early bird,,FREE
AAFES,Food,M&M's Nutcracker Candy Dispenser,,,$7.49
AAFES,Food,Russell Stover Bow Line or Whitman's Sampler Boxed Holiday Wrapped Chocolates,,,B1G1 FREE
AAFES,Food,Whitmans Jumbo Sampler Boxed Chocolates,,,$19.99
AAFES,Holiday Items,Albany Pine 6.5-ft. Non-Lit Tree,,,$39.99
AAFES,Holiday Items,Durango Spruce 6-ft. Pre-Lit Tree (Clear Lights),,,$39.99
AAFES,Holiday Items,Durango Spruce 6-ft. Pre-Lit Tree (Multicolored Lights),,,$39.99
AAFES,Holiday Items,Gift Wrap Paper 45-sq. ft.,,,$1.99
AAFES,Holiday Items,Gift Wrap Paper 90-sq. ft.,,,$3.99
AAFES,Holiday Items,Godiva Holiday Ballotin 70-pc.,early bird,,$36.00
AAFES,Holiday Items,Mini LED 60-ct. Light Set (Clear),,,$4.99
AAFES,Holiday Items,Mini LED 60-ct. Light Set (Multicolor),,,$4.99
AAFES,Holiday Items,Russell Stover Holiday Boxed Chocolates 30 oz.,,,$9.99
AAFES,Holiday Items,Shatter-Resistant 99-100-ct. Ornaments,,,$14.99
AAFES,Home Items,Carlton Electric Stove,,,$49.00
AAFES,Home Items,Dyson DC34 Hand-Held Vacuum,early bird,,$119.00
AAFES,Home Items,Dyson Vacuum Cleaners,,,25% OFF
AAFES,Home Items,Jeep Logic 4-Wheel Spinner Luggage 3-pc. (Assorted Colors),,,$119.99
AAFES,Home Items,Midea 35-Bottle Capacity Wine Cooler,,,$199.00
AAFES,Home Items,North American Air Bed (Queen Flocked),,,$14.99
AAFES,Home Items,North American Air Bed w/ Pump (Queen Flocked),,,$19.99
AAFES,Home Items,Serta Down Alternative Pillow,,,$4.99
AAFES,Home Items,Simply Perfect For the Home Round Pedal Bin 3-pc. Set,,,$19.99
AAFES,Home Items,Whalen TV Stands (Assorted),,,Up To 50% Off
AAFES,Home Items,Yankee Candle 2-Wick Tumbler (Christmas Cookie),,,B2G1 Free
AAFES,Home Items,Yankee Candle 2-Wick Tumbler (Merry Marshmallow),,,B2G1 Free
AAFES,Home Items,Yankee Candle 2-Wick Tumbler (Sparkling Cinnamon),,,B2G1 Free
AAFES,Home Items,Yankee Candle Classic Large Jar Candle (Balsam & Cedar),,,B2G1 Free
AAFES,Home Items >> Bathroom,Bath Towels (Assorted Colors),,,$1.99
AAFES,Home Items >> Bathroom,Hand Towels (Assorted Colors),,,$0.99
AAFES,Home Items >> Bathroom,Memory Foam (17-in. x 24-in.) Bath Rug (Assorted Colors),,,$5.00
AAFES,Home Items >> Bathroom,Washcloths (Assorted Colors),,,$0.49
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Mattress Set (Firm) (Full),,,$774.00
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Mattress Set (Firm) (King),,,"$1,174.00"
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Mattress Set (Firm) (Twin XL),,,$749.00
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Mattress Set (Plush) (Full),,,$774.00
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Mattress Set (Plush) (King),,,"$1,174.00"
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Mattress Set (Plush) (Twin XL),,,$749.00
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Super Pillow Top Adjustable Mattress Set (Full),,,"$1,493.00"
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Super Pillow Top Adjustable Mattress Set (King),,,"$2,532.00"
AAFES,Home Items >> Bedroom,Serta Perfect Sleeper Calming Retreat Super Pillow Top Adjustable Mattress Set (Twin XL),,,"$1,478.00"
AAFES,Home Items >> Bedroom,Simply Perfect Queen Mattress,,,$299.00
AAFES,Home Items >> Kitchen,Abbeville Flatware 61-pc. Set w/ Wire Caddy,,,$14.99
AAFES,Home Items >> Kitchen,Anchor Glass Storage Set (20-pc.),,,$19.99
AAFES,Home Items >> Kitchen,Aroma Citrus Juicer (ACJ181),,,$9.99
AAFES,Home Items >> Kitchen,Aroma Rice Cooker and Food Steamer,,,$10.99
AAFES,Home Items >> Kitchen,Chicago Cutlery 15-pc. Essentials Block Set,,,$24.99
AAFES,Home Items >> Kitchen,Cuisinart 15-pc. Smart Power Compact Portable Blending/Chopping System,,,$29.99
AAFES,Home Items >> Kitchen,Cuisinart Coffee Plus 12-Cup Programmable Coffee Maker (CHW12),,,$49.99
AAFES,Home Items >> Kitchen,Hamilton Beach 6-qt. Programmable Slow Cooker,,,$24.99
AAFES,Home Items >> Kitchen,Keurig Elite Brewing System (K45),,,$89.99
AAFES,Home Items >> Kitchen,Keurig Mini Plus Brewer,,,$69.99
AAFES,Home Items >> Kitchen,Keurig Vue Brewer (V500),,,$89.99
AAFES,Home Items >> Kitchen,KitchenAid 4.5-qt. Tilt- Head Stand Mixer (Silver),,,$179.99
AAFES,Home Items >> Kitchen,Midea 8.8-cu. ft. Upright Freezer,,,$249.00
AAFES,Home Items >> Kitchen,Mirro 10-pc. Aluminum Cookware Set (Black),,,$19.99
AAFES,Home Items >> Kitchen,Mirro 10-pc. Aluminum Cookware Set (Red),,,$19.99
AAFES,Home Items >> Kitchen,Mr. Coffee 4-Cup Switch Coffee Maker,,,$9.99
AAFES,Home Items >> Kitchen,Ninja Master Prep Revolutionary Food and Drink Maker (QB900B),,,$29.99
AAFES,Home Items >> Kitchen,Presto 11-in. Electric Skillet (06620),,,$14.99
AAFES,Home Items >> Kitchen,Presto Cool Touch 20-in. Electric Griddle,,,$14.99
AAFES,Home Items >> Kitchen,Presto CoolDaddy Elite Electric Deep Fryer (05446),,,$24.99
AAFES,Home Items >> Kitchen,Proctor Silex Waffle Maker,,,$11.99
AAFES,Home Items >> Kitchen,Rubbermaid Take Alongs Set 60-pc.,,,$19.99
AAFES,Home Items >> Kitchen,"SodaStream Fountain Jet Soda Maker Starter Kit (Available in Red, Black/Silver)",,,$54.99
AAFES,Home Items >> Kitchen,Thermos Stainless Steel Vacuum Combo Pack,,,$11.99
AAFES,Home Theatre,Bose CineMate GS Series II Digital Home Theater Speaker System,,,$399.95
AAFES,Home Theatre,JBL Cinema Soundbar Speaker (SB100),,,$99.00
AAFES,Home Theatre >> DVD Players,Sony Blu-ray Player w/ Wi-fi (BDPS1100),,,$49.95
AAFES,Home Theatre >> Network Media Players,"Apple TV w/ Purchase of Any iMac, MacBook Pro, or MacBook Air",,,Free
AAFES,Movies & TV,Braveheart (DVD),,,$3.95
AAFES,Movies & TV,Breaking Bad: Season Five (DVD),,,$11.95
AAFES,Movies & TV,Mad Men: Season Five (DVD),,,$11.95
AAFES,Movies & TV >> Blu-ray,G.I. Joe: Retaliation (Blu-Ray),,,$11.95
AAFES,Movies & TV >> Blu-ray,Taken 2 (Blu-ray),,,$11.95
AAFES,Movies & TV >> Blu-ray,World War Z (Blu-ray),,,$4.95
AAFES,Movies & TV >> DVD,G.I. Joe: Retaliation (DVD),,,$7.95
AAFES,Movies & TV >> DVD,Gladiator (DVD),,,$3.95
AAFES,Movies & TV >> DVD,Harry Potter & The Deathly Hallows Part Two (DVD),,,$3.95
AAFES,Movies & TV >> DVD,Madagascar 3: Europe's Most Wanted (DVD),,,$7.95
AAFES,Movies & TV >> DVD,Star Trek: Into Darkness (Blu-Ray + DVD + Digital Copy),,,$11.95
AAFES,Movies & TV >> DVD,Star Trek: Into Darkness (DVD),,,$7.95
AAFES,Movies & TV >> DVD,Taken 2 (DVD),,,$7.95
AAFES,Movies & TV >> DVD,The Dark Knight (DVD),,,$3.95
AAFES,Movies & TV >> DVD,The Hangover (DVD),,,$3.95
AAFES,Movies & TV >> DVD,The Hangover II (DVD),,,$3.95
AAFES,Movies & TV >> DVD,This Means War (DVD),,,$3.95
AAFES,Movies & TV >> DVD,World War Z (DVD),,,$7.95
AAFES,Movies & TV >> DVD,Wrath of the Titans (DVD),,,$3.95
AAFES,Personal Care,Braun Electric Shaver,,,$69.00
AAFES,Personal Care,Calvin Klein CK Free for Men Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein CK One Unisex Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Dark Obsession for Men Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Downtown for Women Eau de Parfum Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Encounter for Men Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Escape for Men Eau de Toilette Cologne,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Escape for Women Eau de Parfum Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Eternity Aqua for Men Eau De Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Eternity Aqua for Women Eau de Parfum Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Eternity for Men Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Eternity for Women Eau De Parfum Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Euphoria for Men Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Euphoria for Women Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Forbidden Euphoria for Women Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Obsession for Men Eau de Toilette Spray,early bird,,25% OFF
AAFES,Personal Care,Calvin Klein Obsession for Women Eau de Parfum Spray,early bird,,25% OFF
AAFES,Personal Care,Conair 1875W Hair Dryer,early bird,,$5.00
AAFES,Personal Care,Conair All-in-One Beard and Mustache Trimmer,,,$5.00
AAFES,Personal Care,Conair Instant Heat 1-in. Curling Iron,early bird,,$5.00
AAFES,Personal Care,Conair Instant Heat 3/4-in. Curling Iron,early bird,,$5.00
AAFES,Personal Care,Conair Personal Care Footbath,,,$9.99
AAFES,Personal Care,E.I.F. 144-pc. Eyeshadow Kit,early bird,,$9.99
AAFES,Personal Care,E.I.F. 15-pc. Nail Cube,early bird,,$9.99
AAFES,Personal Care,Philips Sonicare Toothbrush (5600),,,$39.95
AAFES,Personal Care,Remington Fuzz Away Clothes Shaver,,,$4.95
AAFES,Personal Care,The Body Shop: Entire Collection,early bird,,3 FOR $30
AAFES,Personal Care,Vanilla Bath 11-pc. Gift Set,,,$14.99
AAFES,Personal Care,Wahl 4296 Deluxe Therapy Wand Massager,,,$11.99
AAFES,Pet,Brinkmann (29-in. x 23-in.) Faux Suede Pet Bed,,,$19.99
AAFES,Pet,Brinkmann Faux (29-in. x 39-in.) Suede Pet Bed (Assorted Colors & Styles),,,$19.99
AAFES,Promotional Items,Petals & Blooms Purchase,,,$5 Off
AAFES,Sporting Goods,Fire Fox 12-in. Boys Bike,,,$29.50
AAFES,Sporting Goods,Flambeau Double Gun Case,,,$24.99
AAFES,Sporting Goods,Flambeau Pistol Sliding Lockable Case,,,$4.99
AAFES,Sporting Goods,Huffy Inline Scooter - Revolt,,,$14.99
AAFES,Sporting Goods,Huffy Inline Scooter - Yuma,,,$14.99
AAFES,Sporting Goods,Lifetime Portable Basketball System,,,$79.99
AAFES,Sporting Goods,Mongoose Cruiser Boys' Skateboards,,,$12.99
AAFES,Sporting Goods,Mongoose Woodlands 26-in. Ladies Mountain Bike,,,$59.99
AAFES,Sporting Goods,North American Air Bed w/ Pump (Twin Flocked),,,$14.99
AAFES,Sporting Goods,Racing Hearts 16-in. Girls' Bike,,,$39.50
AAFES,Sporting Goods,Raskullz Children's T-Rad Rex Helmet,,,$11.99
AAFES,Sporting Goods,Raskullz Princess Children's Bike Helmet,,,$11.99
AAFES,Sporting Goods,Reaction Backlash 29-in. Mountain Bike,,,$109.99
AAFES,Sporting Goods,Spinning Combo 2-pc. 6-ft. Fishing Rod,,rebate,$4.99
AAFES,Sporting Goods >> Outdoor,Char-Broil 65K Gas Grill,,,$199.00
AAFES,Televisions >> LED,Samsung 40" 1080p 60Hz LED Smart TV (UN40EH5300),,,$399.00
AAFES,Televisions >> LED,Samsung 46" 1080p 60HZ LED HDTV (UN46EH5000),,,$479.00
AAFES,Televisions >> LED,Sharp 32" 720p 60Hz LED HDTV (LC32LE450U),,,$219.00
AAFES,Televisions >> LED,Sharp AQUOS 60" 1080p LED HDTV (LC60LE550U),,,$799.00
AAFES,Televisions >> LED,Sharp AQUOS 70" 1080p LED Smart HDTV (LC70LE650U),,,"$1,499.00"
AAFES,Televisions >> LED,Sony 50" 1080p 60Hz LED HDTV (KDL50R450A),,,$529.00
AAFES,Tools,18V Lithium-Ion Drill,,,$59.99
AAFES,Tools,Alta-One Little Giant Ladder,,,$139.00
AAFES,Tools,Feit High Performance LED Flashlights,,,$29.95
AAFES,Tools,Home Repair Kit 76-pc.,,,$19.99
AAFES,Tools,MasterWorks 18V Cordless Drill Set 51-pc.,,,$49.99
AAFES,Tools,MasterWorks 18V Cordless Drill Set 92-pc.,,,$49.99
AAFES,Tools,MasterWorks Circular 7-1/4-in. Saw,,,$99.99
AAFES,Tools,Rechargeable LED Flashlight Key Chain (Assorted Colors),,,$2.99
AAFES,Tools,Tool Kit 205-pc.,,,$49.99
AAFES,Toys,Boys Stealth 20-in. Bike,,,$39.50
AAFES,Toys,Bratz Girls Scooter,,,$12.99
AAFES,Toys,Butterfly 12-in. Girls Bike,,,$29.50
AAFES,Toys,Calego 3D Imagination Traditional Dollhouse,,,$24.95
AAFES,Toys,Franklin Spiderman Bowling Sets,,,$7.95
AAFES,Toys,KiddieLand Choo Choo Steam Locomotive,,,$24.95
AAFES,Toys,Little Tikes 4-In-1 Trike Sports Edition,,,$75.00
AAFES,Toys,Mega City Cafe Building Sets (Assorted),,,$8.95
AAFES,Toys,Mega City Fire Station Building Set (Assorted),,,$8.95
AAFES,Toys,Pirate Playset,,,$19.95
AAFES,Toys,Play-Doh 24-pk.,,,$5.00
AAFES,Toys,Play-Doh Disney Rapunzel Hair Designs,,,$5.00
AAFES,Toys,Play-Doh Frosting Fun Bakery,,,$5.00
AAFES,Toys,Playskool Poppin' Park Elefun Busy Ball Popper,,,$19.95
AAFES,Toys,What Kids Want Teenage Mutant Ninja Turtles Bowling Sets,,,$7.95
AAFES,Video Games,Saints Row IV,,,$29.95
AAFES,Video Games >> Accessories,LumiSource Pulse 2 BoomChair w/ Wireless Connection,,,$90.99
AAFES,Video Games >> Accessories,LumiSource RPM BoomChair,,,$62.99
AAFES,Video Games >> Nintendo 3DS,Skylanders Swap Force Starter Pack (3DS),,,$49.95
AAFES,Video Games >> PC,Batman: Arkham Origins (PC),,,$29.95
AAFES,Video Games >> PC,Battlefield 4 (PC),,,$39.95
AAFES,Video Games >> PC,Battlefield 4 (PC),,,$39.95
AAFES,Video Games >> PC,Bioshock Infinite (PC),,,$19.95
AAFES,Video Games >> PC,Borderlands 2 (PC),,,$19.95
AAFES,Video Games >> PC,Call of Duty: Black Ops II (PC),,,$29.95
AAFES,Video Games >> PC,Call of Duty: MW3 (PC),,,$39.95
AAFES,Video Games >> PC,Crysis 3 (PC),,,$19.95
AAFES,Video Games >> PC,Dead Island: Riptide (PC),,,$19.95
AAFES,Video Games >> PC,Dead Space (PC),,,$19.95
AAFES,Video Games >> PC,Diablo III (PC),,,$39.95
AAFES,Video Games >> PC,Halo 4: Game of the Year Edition (PC),,,$29.95
AAFES,Video Games >> PC,Hitman Absolution (PC),,,$9.95
AAFES,Video Games >> PC,Injustice: Gods Among Us (PC),,,$29.95
AAFES,Video Games >> PC,Madden NFL 25 (PC),,,$39.95
AAFES,Video Games >> PC,Metro: Last Light Limited Edition (PC),,,$19.95
AAFES,Video Games >> PC,Need for Speed: Rivals (PC),,,$39.95
AAFES,Video Games >> PC,Saints Row IV (PC),,,$34.95
AAFES,Video Games >> PC,Skyrim (PC),,,$14.95
AAFES,Video Games >> PC,Splinter Cell: Blacklist (PC),,,$39.95
AAFES,Video Games >> PC,StarCraft II: Heart of the Swarm (PC),,,$14.95
AAFES,Video Games >> PC,StarCraft II: Wings of Liberty (PC),,,$14.95
AAFES,Video Games >> PC,The Bureau: XCOM Declassified (PC),,,$39.95
AAFES,Video Games >> PC,The Elder Scrolls V: Skyrim Legendary Edition (PC),,,$29.95
AAFES,Video Games >> PC,Tomb Raider (PC),,,$14.95
AAFES,Video Games >> PC,World of WarCraft: Battle Chest (PC),,,$4.95
AAFES,Video Games >> PC,World of WarCraft: Mists of Pandaria (PC),,,$9.95
AAFES,Video Games >> Playstation 3,Skylanders Swap Force Starter Pack (PS3),,,$49.95
AAFES,Video Games >> Wii,Skylanders Swap Force Starter Pack (Wii),,,$49.95
AAFES,Video Games >> Wii U,Skylanders Swap Force Starter Pack (Wii U),,,$49.95
AAFES,Video Games >> Xbox 360,Xbox 360 250GB Console + Tomb Raider + Halo 4,,,$189.95
AC-Moore,Apparel,Crew Neck Sweatshirts (M-2XL),,,2 for $14
AC-Moore,Apparel,Gildan 100% Cotton T-Shirts (Assorted Colors),,,4 for $10
AC-Moore,Apparel,Long Sleeve T-Shirts (Assorted Colors),,,2 for $10
AC-Moore,Apparel,Pashmina Printed Scarves,,,2 for $8.00
AC-Moore,Apparel,Pashmina Solid Color Scarves,,,3 for $10.00
AC-Moore,Apparel,Snoozies Cozy Slippers (Assorted Patterns),,,$5.00
AC-Moore,Apparel >> Accessories,Large Quilted Duffle Bag (Assorted Patterns),,,$9.94
AC-Moore,Apparel >> Accessories,Large Quilted Tote Bag (Assorted Patterns),,,$9.94
AC-Moore,Apparel >> Accessories,Mini Purses (Assorted),,,4 for $10
AC-Moore,Arts & Crafts,2014 Planners (Assorted),,,3 for $10
AC-Moore,Arts & Crafts,Art 101 Art Set (215-pc.),,,$29.88
AC-Moore,Arts & Crafts,Art 101 Wooden Art Set (119-pc.),,,$19.88
AC-Moore,Arts & Crafts,Artist Pads (Entire Stock),,,50% OFF
AC-Moore,Arts & Crafts,Auntie Anne's Pretzel Kits,,,$4.99
AC-Moore,Arts & Crafts,Beadalon Basic Findings,,,40% OFF
AC-Moore,Arts & Crafts,Bendastix Bracelet Kit,,,$7.88
AC-Moore,Arts & Crafts,Boye Rectangle Loom,,,$7.88
AC-Moore,Arts & Crafts,Boye Round Loom,,,$7.88
AC-Moore,Arts & Crafts,Cousin Jewelry Kit,,,$9.99
AC-Moore,Arts & Crafts,Cra-Z-Art Plastic 3-in-1 Easel,,,$29.99
AC-Moore,Arts & Crafts,Crayola,,,50% OFF
AC-Moore,Arts & Crafts,Crayola Colored Pencils (50-pk.),,,50% OFF
AC-Moore,Arts & Crafts,Crayola Crayons (64-pk.),,,50% OFF
AC-Moore,Arts & Crafts,Crayola Marker Airbrush,,,50% OFF
AC-Moore,Arts & Crafts,Crayola Marker Magic,,,50% OFF
AC-Moore,Arts & Crafts,Crayola Marker Maker,,,50% OFF
AC-Moore,Arts & Crafts,Crayola Twistables,,,50% OFF
AC-Moore,Arts & Crafts,Create Your Style w/ Swarovski Elements Beads (Assorted),,,40% OFF
AC-Moore,Arts & Crafts,Creativity for Kids Activity Kits,,,$12.99
AC-Moore,Arts & Crafts,Creativity for Kids Headband Kit,,,$12.99
AC-Moore,Arts & Crafts,Cricut Expression 2 Machine,,,$149.99
AC-Moore,Arts & Crafts,Darice Mix & Mingle Beads,,,40% OFF
AC-Moore,Arts & Crafts,Darice Plastic Storage Box,,,2 for $10
AC-Moore,Arts & Crafts,Duct Tape Bangles Kit,,,$7.88
AC-Moore,Arts & Crafts,Econo Stretched Artist Canvas (12-in. x 16-in. or 16-in. x 20-in. or 18-in. x 24-in.),,,$5.00
AC-Moore,Arts & Crafts,Econo Stretched Artist Canvas (2-pk.) (8-in. x 10-in. or 11-in. x 14-in.),,,$3.00
AC-Moore,Arts & Crafts,Elizabeth Ward Findings,,,40% OFF
AC-Moore,Arts & Crafts,Fashion Tote Kit,,,$7.88
AC-Moore,Arts & Crafts,Funfusion Kit,,,$7.88
AC-Moore,Arts & Crafts,Kids Boxed Activity Kits (Assorted),,,$7.88
